section,key,count
summary,candidate_count,100
summary,approved_count,0
summary,rejected_count,100
reject_reason,target_return_below_threshold,99
reject_reason,spread_too_wide,1
blocked_by_threshold,GEO,1
blocked_by_threshold,CIFR,1
blocked_by_threshold,VIAV,1
blocked_by_threshold,RRC,1
blocked_by_threshold,SM,1
blocked_by_threshold,TRU,1
blocked_by_threshold,RNG,1
blocked_by_threshold,LI,1
blocked_by_threshold,TU,1
blocked_by_threshold,AXTI,1
blocked_by_threshold,RKLB,1
blocked_by_threshold,FRPT,1
blocked_by_threshold,AMKR,1
blocked_by_threshold,RIOT,1
blocked_by_threshold,CIEN,1
blocked_by_threshold,MP,1
blocked_by_threshold,WDC,1
blocked_by_threshold,MCHP,1
blocked_by_threshold,FNGU,1
blocked_by_threshold,OVV,1
blocked_by_threshold,HUT,1
blocked_by_threshold,BE,1
blocked_by_threshold,AGNC,1
blocked_by_threshold,VRT,1
blocked_by_threshold,GEN,1
blocked_by_threshold,CAI,1
blocked_by_threshold,WPM,1
blocked_by_threshold,SOC,1
blocked_by_threshold,BK,1
blocked_by_threshold,TNDM,1
blocked_by_threshold,QBTS,1
blocked_by_threshold,MDB,1
blocked_by_threshold,OMC,1
blocked_by_threshold,FRO,1
blocked_by_threshold,MKSI,1
blocked_by_threshold,BIRK,1
blocked_by_threshold,ABT,1
blocked_by_threshold,TXG,1
blocked_by_threshold,AVGO,1
blocked_by_threshold,TALO,1
blocked_by_threshold,BEAM,1
blocked_by_threshold,DOCN,1
blocked_by_threshold,STM,1
blocked_by_threshold,BCS,1
blocked_by_threshold,CSTM,1
blocked_by_threshold,ADM,1
blocked_by_threshold,SCCO,1
blocked_by_threshold,VST,1
blocked_by_threshold,KRC,1
blocked_by_threshold,TOST,1
blocked_by_threshold,MU,1
blocked_by_threshold,SLDE,1
blocked_by_threshold,NWG,1
blocked_by_threshold,SOLS,1
blocked_by_threshold,ARMK,1
blocked_by_threshold,LUNR,1
blocked_by_threshold,DVN,1
blocked_by_threshold,AA,1
blocked_by_threshold,BMY,1
blocked_by_threshold,LNG,1
blocked_by_threshold,GAP,1
blocked_by_threshold,EQH,1
blocked_by_threshold,MSTR,1
blocked_by_threshold,WSC,1
blocked_by_threshold,ASTS,1
blocked_by_threshold,ADMA,1
blocked_by_threshold,GME,1
blocked_by_threshold,XOM,1
blocked_by_threshold,CENX,1
blocked_by_threshold,BTU,1
blocked_by_threshold,GLL,1
blocked_by_threshold,DLTR,1
blocked_by_threshold,PONY,1
blocked_by_threshold,SARO,1
blocked_by_threshold,BMNR,1
blocked_by_threshold,ACHC,1
blocked_by_threshold,TQQQ,1
blocked_by_threshold,CEG,1
blocked_by_threshold,ALB,1
blocked_by_threshold,CNC,1
blocked_by_threshold,MUR,1
blocked_by_threshold,S,1
blocked_by_threshold,Q,1
blocked_by_threshold,WVE,1
blocked_by_threshold,STX,1
blocked_by_threshold,SEI,1
blocked_by_threshold,GFS,1
blocked_by_threshold,RIVN,1
blocked_by_threshold,FE,1
blocked_by_threshold,AZN,1
blocked_by_threshold,PYPL,1
blocked_by_threshold,ROKU,1
blocked_by_threshold,NET,1
blocked_by_threshold,CHD,1
blocked_by_threshold,CDE,1
blocked_by_threshold,FIGR,1
blocked_by_threshold,OC,1
blocked_by_threshold,DYN,1
blocked_by_threshold,ONB,1
blocked_by_spread,KMT,1
blocked_by_spread,GEO,1
blocked_by_spread,RRC,1
blocked_by_spread,SM,1
blocked_by_spread,TALO,1
blocked_by_spread,VST,1
blocked_by_spread,EQH,1
blocked_by_spread,ADMA,1
blocked_by_spread,WVE,1
