section,key,count
summary,candidate_count,100
summary,approved_count,0
summary,rejected_count,100
reject_reason,target_return_below_threshold,97
reject_reason,liquidity_too_low,3
blocked_by_threshold,ZSL,1
blocked_by_threshold,QURE,1
blocked_by_threshold,C,1
blocked_by_threshold,DOCN,1
blocked_by_threshold,CVNA,1
blocked_by_threshold,SATS,1
blocked_by_threshold,DUOL,1
blocked_by_threshold,MSTR,1
blocked_by_threshold,HBAN,1
blocked_by_threshold,KVYO,1
blocked_by_threshold,ILMN,1
blocked_by_threshold,FOUR,1
blocked_by_threshold,ZS,1
blocked_by_threshold,OSCR,1
blocked_by_threshold,FNGU,1
blocked_by_threshold,SNDK,1
blocked_by_threshold,CRBG,1
blocked_by_threshold,PCAR,1
blocked_by_threshold,LYFT,1
blocked_by_threshold,ARR,1
blocked_by_threshold,GOOGL,1
blocked_by_threshold,NTSK,1
blocked_by_threshold,FLY,1
blocked_by_threshold,ERAS,1
blocked_by_threshold,BRBR,1
blocked_by_threshold,MT,1
blocked_by_threshold,MRNA,1
blocked_by_threshold,TXG,1
blocked_by_threshold,LBRT,1
blocked_by_threshold,M,1
blocked_by_threshold,NET,1
blocked_by_threshold,ASX,1
blocked_by_threshold,CX,1
blocked_by_threshold,AMPX,1
blocked_by_threshold,GTLB,1
blocked_by_threshold,ROKU,1
blocked_by_threshold,CAI,1
blocked_by_threshold,LRCX,1
blocked_by_threshold,ALAB,1
blocked_by_threshold,CPRT,1
blocked_by_threshold,AEO,1
blocked_by_threshold,JCI,1
blocked_by_threshold,CENX,1
blocked_by_threshold,FSLY,1
blocked_by_threshold,EMBJ,1
blocked_by_threshold,TU,1
blocked_by_threshold,ZETA,1
blocked_by_threshold,PSKY,1
blocked_by_threshold,WAL,1
blocked_by_threshold,LITE,1
blocked_by_threshold,RYAN,1
blocked_by_threshold,SMR,1
blocked_by_threshold,MA,1
blocked_by_threshold,CTRE,1
blocked_by_threshold,WELL,1
blocked_by_threshold,RCAT,1
blocked_by_threshold,WT,1
blocked_by_threshold,SVM,1
blocked_by_threshold,SJM,1
blocked_by_threshold,FRPT,1
blocked_by_threshold,LEVI,1
blocked_by_threshold,PBF,1
blocked_by_threshold,VRT,1
blocked_by_threshold,AXTI,1
blocked_by_threshold,ODFL,1
blocked_by_threshold,ALM,1
blocked_by_threshold,EXPE,1
blocked_by_threshold,CNK,1
blocked_by_threshold,KHC,1
blocked_by_threshold,FOX,1
blocked_by_threshold,BW,1
blocked_by_threshold,SRPT,1
blocked_by_threshold,PATH,1
blocked_by_threshold,SYF,1
blocked_by_threshold,WHR,1
blocked_by_threshold,RBRK,1
blocked_by_threshold,U,1
blocked_by_threshold,HMC,1
blocked_by_threshold,BOIL,1
blocked_by_threshold,KRC,1
blocked_by_threshold,SFM,1
blocked_by_threshold,FLNC,1
blocked_by_threshold,KTOS,1
blocked_by_threshold,LYV,1
blocked_by_threshold,ALB,1
blocked_by_threshold,KO,1
blocked_by_threshold,ZBH,1
blocked_by_threshold,T,1
blocked_by_threshold,NESR,1
blocked_by_threshold,BRX,1
blocked_by_threshold,BMRN,1
blocked_by_threshold,NEM,1
blocked_by_threshold,SMFG,1
blocked_by_threshold,AZN,1
blocked_by_threshold,WRBY,1
blocked_by_threshold,HIMS,1
blocked_by_threshold,PSX,1
blocked_by_spread,FLY,1
blocked_by_spread,BRBR,1
blocked_by_spread,LBRT,1
