section,key,count
summary,candidate_count,100
summary,approved_count,0
summary,rejected_count,100
reject_reason,target_return_below_threshold,99
reject_reason,vwap_relationship_blocked,1
blocked_by_threshold,FIG,1
blocked_by_threshold,MRNA,1
blocked_by_threshold,RIOT,1
blocked_by_threshold,Q,1
blocked_by_threshold,BATL,1
blocked_by_threshold,SN,1
blocked_by_threshold,JHX,1
blocked_by_threshold,SMTC,1
blocked_by_threshold,QURE,1
blocked_by_threshold,ZETA,1
blocked_by_threshold,TSEM,1
blocked_by_threshold,LSCC,1
blocked_by_threshold,ILMN,1
blocked_by_threshold,ALLY,1
blocked_by_threshold,TNGX,1
blocked_by_threshold,UUUU,1
blocked_by_threshold,VLO,1
blocked_by_threshold,BANC,1
blocked_by_threshold,CHYM,1
blocked_by_threshold,AXTI,1
blocked_by_threshold,INFY,1
blocked_by_threshold,EQH,1
blocked_by_threshold,RUN,1
blocked_by_threshold,ABNB,1
blocked_by_threshold,BOX,1
blocked_by_threshold,PBF,1
blocked_by_threshold,NVAX,1
blocked_by_threshold,SYF,1
blocked_by_threshold,INVH,1
blocked_by_threshold,SNDK,1
blocked_by_threshold,VTRS,1
blocked_by_threshold,SMCI,1
blocked_by_threshold,FSLY,1
blocked_by_threshold,KRMN,1
blocked_by_threshold,XP,1
blocked_by_threshold,ZM,1
blocked_by_threshold,MKSI,1
blocked_by_threshold,C,1
blocked_by_threshold,NTSK,1
blocked_by_threshold,GFI,1
blocked_by_threshold,VST,1
blocked_by_threshold,GLL,1
blocked_by_threshold,WSC,1
blocked_by_threshold,AMZN,1
blocked_by_threshold,SRPT,1
blocked_by_threshold,NTLA,1
blocked_by_threshold,BEAM,1
blocked_by_threshold,ARCC,1
blocked_by_threshold,KSS,1
blocked_by_threshold,SWKS,1
blocked_by_threshold,BRO,1
blocked_by_threshold,YPF,1
blocked_by_threshold,VRT,1
blocked_by_threshold,IAG,1
blocked_by_threshold,LBRT,1
blocked_by_threshold,MEOH,1
blocked_by_threshold,SBRA,1
blocked_by_threshold,FLY,1
blocked_by_threshold,BW,1
blocked_by_threshold,FOLD,1
blocked_by_threshold,WDC,1
blocked_by_threshold,KMI,1
blocked_by_threshold,AGNC,1
blocked_by_threshold,UMAC,1
blocked_by_threshold,NVDA,1
blocked_by_threshold,LCID,1
blocked_by_threshold,GTX,1
blocked_by_threshold,RNA,1
blocked_by_threshold,PAGS,1
blocked_by_threshold,TENB,1
blocked_by_threshold,AESI,1
blocked_by_threshold,NG,1
blocked_by_threshold,CRBG,1
blocked_by_threshold,TNDM,1
blocked_by_threshold,KLAR,1
blocked_by_threshold,KVYO,1
blocked_by_threshold,IONS,1
blocked_by_threshold,VITL,1
blocked_by_threshold,NCLH,1
blocked_by_threshold,AFRM,1
blocked_by_threshold,ZSL,1
blocked_by_threshold,ON,1
blocked_by_threshold,HMY,1
blocked_by_threshold,F,1
blocked_by_threshold,AS,1
blocked_by_threshold,MPC,1
blocked_by_threshold,TXN,1
blocked_by_threshold,DXCM,1
blocked_by_threshold,EW,1
blocked_by_threshold,AMKR,1
blocked_by_threshold,SPGI,1
blocked_by_threshold,CSGP,1
blocked_by_threshold,STNE,1
blocked_by_threshold,ROKU,1
blocked_by_threshold,CHWY,1
blocked_by_threshold,CUK,1
blocked_by_threshold,BIRK,1
blocked_by_threshold,SCHW,1
blocked_by_threshold,SEI,1
blocked_by_spread,ZETA,1
blocked_by_spread,SNDK,1
blocked_by_spread,AFRM,1
