section,key,count
summary,candidate_count,100
summary,approved_count,0
summary,rejected_count,100
reject_reason,target_return_below_threshold,100
blocked_by_threshold,SHOP,1
blocked_by_threshold,BBVA,1
blocked_by_threshold,BATL,1
blocked_by_threshold,LYV,1
blocked_by_threshold,FBIN,1
blocked_by_threshold,AMPX,1
blocked_by_threshold,RNA,1
blocked_by_threshold,U,1
blocked_by_threshold,BTSG,1
blocked_by_threshold,S,1
blocked_by_threshold,KSS,1
blocked_by_threshold,WHR,1
blocked_by_threshold,CNK,1
blocked_by_threshold,OC,1
blocked_by_threshold,SNOW,1
blocked_by_threshold,YPF,1
blocked_by_threshold,AXTI,1
blocked_by_threshold,IQV,1
blocked_by_threshold,OLN,1
blocked_by_threshold,XRAY,1
blocked_by_threshold,CGNX,1
blocked_by_threshold,HUT,1
blocked_by_threshold,DKNG,1
blocked_by_threshold,FSLY,1
blocked_by_threshold,AU,1
blocked_by_threshold,NKE,1
blocked_by_threshold,ALB,1
blocked_by_threshold,UDR,1
blocked_by_threshold,EQX,1
blocked_by_threshold,WULF,1
blocked_by_threshold,TALO,1
blocked_by_threshold,Z,1
blocked_by_threshold,TSEM,1
blocked_by_threshold,ALLY,1
blocked_by_threshold,KTOS,1
blocked_by_threshold,Q,1
blocked_by_threshold,WFRD,1
blocked_by_threshold,BW,1
blocked_by_threshold,CDW,1
blocked_by_threshold,FIGS,1
blocked_by_threshold,WAL,1
blocked_by_threshold,GM,1
blocked_by_threshold,VNOM,1
blocked_by_threshold,ELV,1
blocked_by_threshold,ARCC,1
blocked_by_threshold,CPRI,1
blocked_by_threshold,PLNT,1
blocked_by_threshold,GLDM,1
blocked_by_threshold,CVNA,1
blocked_by_threshold,GLL,1
blocked_by_threshold,ATI,1
blocked_by_threshold,GFI,1
blocked_by_threshold,VSNT,1
blocked_by_threshold,FTNT,1
blocked_by_threshold,EQH,1
blocked_by_threshold,KMT,1
blocked_by_threshold,RELX,1
blocked_by_threshold,WM,1
blocked_by_threshold,PINS,1
blocked_by_threshold,RCAT,1
blocked_by_threshold,XENE,1
blocked_by_threshold,SMFG,1
blocked_by_threshold,UCO,1
blocked_by_threshold,PUMP,1
blocked_by_threshold,JEF,1
blocked_by_threshold,ASTS,1
blocked_by_threshold,TWO,1
blocked_by_threshold,SOFI,1
blocked_by_threshold,PBI,1
blocked_by_threshold,INDV,1
blocked_by_threshold,MTCH,1
blocked_by_threshold,NET,1
blocked_by_threshold,KRMN,1
blocked_by_threshold,NTLA,1
blocked_by_threshold,HDB,1
blocked_by_threshold,NVST,1
blocked_by_threshold,ESI,1
blocked_by_threshold,MGM,1
blocked_by_threshold,PONY,1
blocked_by_threshold,A,1
blocked_by_threshold,LBRT,1
blocked_by_threshold,RBRK,1
blocked_by_threshold,SAIL,1
blocked_by_threshold,XPO,1
blocked_by_threshold,SPOT,1
blocked_by_threshold,BWA,1
blocked_by_threshold,ENTG,1
blocked_by_threshold,FLY,1
blocked_by_threshold,AL,1
blocked_by_threshold,FLEX,1
blocked_by_threshold,NG,1
blocked_by_threshold,MUFG,1
blocked_by_threshold,FNB,1
blocked_by_threshold,ADMA,1
blocked_by_threshold,DYN,1
blocked_by_threshold,BRBR,1
blocked_by_threshold,DT,1
blocked_by_threshold,NWG,1
blocked_by_threshold,MDLN,1
blocked_by_threshold,DDOG,1
blocked_by_spread,U,1
blocked_by_spread,AXTI,1
blocked_by_spread,EQX,1
blocked_by_spread,WULF,1
blocked_by_spread,BW,1
blocked_by_spread,FLY,1
